id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,poster
tt10451752,Movie,Drag Kids,,,Canada,"May 24, 2020",2019,78 min,,Documentaries,"Four preteen drag queens come together for the biggest performance of their young lives. As they prepare for the big show, they struggle to claim a place of their own on the fringes of a fringe culture.",https://m.media-amazon.com/images/M/MV5BYTllYjY2ODEtZWVmZC00NGQ2LTg5NjYtOTIyM2UwY2Q5YWMzXkEyXkFqcGdeQXVyMzA0NTA0MTM@._V1_.jpg
tt12005998,Movie,AKA Jane Roe,,,,"May 23, 2020",2020,TV-MA,,"Documentaries, History","Norma McCorvey, a.k.a. “Jane Roe,"" reveals the truth behind her story in America’s abortion debate.",https://m.media-amazon.com/images/M/MV5BYTA2ODAyZmYtMzNkMC00MjJkLTlhZDgtMzJhZjZjOWQ3ODc0XkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_.jpg
tt2182256,Movie,Premature,,,United States,"May 22, 2020",2019,R,90 min,"Black Stories, Drama, Romance",A young woman finds herself on the precipice of adulthood as she navigates her way through the highs and lows of a life-changing summer romance in Harlem.,https://m.media-amazon.com/images/M/MV5BNjE4NDVkY2ItZmEwYy00ZDczLTkwMGQtNzZkNTdjZDliZTJmXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt2066051,Movie,Rocketman,,,"United Kingdom, United States, Canada","May 22, 2020",2019,R,121 min,"Drama, LGBTQ+, Music","The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.",https://m.media-amazon.com/images/M/MV5BYmIzNjUxZGQtYjg0OS00MmE0LTgwZDAtMzVmODQ2MGI5MTQ5XkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_.jpg
tt11296058,Movie,The Painter and the Thief,,,Norway,"May 22, 2020",2020,107 min,,"Documentaries, International","Desperate for answers about the theft of her 2 paintings, a Czech artist befriends the criminal who stole them. After inviting her thief to sit for a portrait, they form an relationship and bond that will forever link these lonely souls.",https://m.media-amazon.com/images/M/MV5BYmMzYTViMzgtNjEzMS00ZDkyLThkNjgtZGM2MTZmMjhmZWQ5XkEyXkFqcGdeQXVyMTA2MDQ3MTQ3._V1_.jpg
tt7555072,Movie,Top End Wedding,,,Australia,"May 22, 2020",2019,102 min,,"Comedy, Romance","Lauren and Ned are engaged, they are in love, and they have just ten days to find Lauren's mother who has gone AWOL somewhere in the remote far north of Australia, reunite her parents and pull off their dream wedding.",https://m.media-amazon.com/images/M/MV5BNDJmNzJiZDQtZjU1YS00Y2I4LTgxZjktYTg2M2FmZGVkNzljXkEyXkFqcGdeQXVyNDExODYxNDI@._V1_.jpg
tt0803061,Movie,Red Dog,,,"United States, Costa Rica","May 21, 2020",2019,102 min,,Documentaries,"Hit songwriter Luke Dick spent his childhood in the rowdiest strip club in OKC, the Red Dog. 30 years later, he began questioning his former stripper mom about his childhood- and she turned out more hilariously frank than he ever imagined.",https://m.media-amazon.com/images/M/MV5BMjAwNjMwNDQ0NF5BMl5BanBnXkFtZTcwMzE2NTExOA@@._V1_.jpg
tt7439748,Movie,2nd Date Sex,,,,"May 20, 2020",2019,,81 min,"Comedy, Romance",How Bad can a second date get? Laura and Ryan are about to find out.,https://m.media-amazon.com/images/M/MV5BNjczOTNmN2EtMDU1My00MTUxLWI0OTQtN2ZlZDk3ZGE0OGUyXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_.jpg
tt4622682,Movie,Above the Shadows,,,United States,"May 20, 2020",2019,111 min,,"Drama, Science Fiction","A supernatural tale starring Olivia Thirlby, Alan Ritchson, Jim Gaffigan, Maria Dizzia, Tito Ortiz, David Johansen, and Megan Fox following an invisible woman who must find her way back with the help of the one man who can see her.",https://m.media-amazon.com/images/M/MV5BMTkxYzVhMWItMWQ4Zi00ODM5LTg5YWQtMTcyMTQ5NWNlNDA2XkEyXkFqcGdeQXVyODA2MjQyMjY@._V1_.jpg
tt3700804,Movie,Already Tomorrow in Hong Kong,,,"United States, Hong Kong","May 20, 2020",2015,78 min,,"Comedy, Romance","Ruby and Josh spent an unforgettable night together in Hong Kong a year ago, and now their brief encounter is about to get a second chance. This charming walk and talk romance takes full advantage of the magical landscape that is Hong Kong at night.",https://m.media-amazon.com/images/M/MV5BMTk5OTU5ODg3Nl5BMl5BanBnXkFtZTgwNzY0MTIwNjE@._V1_.jpg
tt9613244,Movie,Autonomy,,,United States,"May 20, 2020",2019,80 min,,Documentaries,"Acclaimed author, Malcolm Gladwell, leads this feature documentary about the emerging technology of self-driving vehicles and the big questions they raise: what is control and who do we become as we relinquish it to machines?",https://m.media-amazon.com/images/M/MV5BNzY0MTUyY2MtYjBlMy00MWUwLWJlMDEtMGM4ZjAwMzUwY2QyXkEyXkFqcGdeQXVyNDgwMzQxOTc@._V1_.jpg
tt2789532,Movie,Big Men,,,"United Kingdom, Denmark, United States","May 20, 2020",2013,100 min,,Documentaries,"Executive produced by Brad Pitt, Big Men is a real-life Treasure of the Sierra Madre about ambitious people who uncover oil in one of the poorest places on earth. An international suspense story with extraordinary access.",https://m.media-amazon.com/images/M/MV5BMTQ0OTE0NDcyOV5BMl5BanBnXkFtZTcwNjM1OTAzOQ@@._V1_.jpg
tt2395695,Movie,Cosmos,,,United Kingdom,"May 20, 2020",2019,129 min,,"Action, Adventure, Drama","Three amateur astronomers accidentally intercept what they believe to be a signal from a distant alien civilization, but the truth they uncover is more incredible than any of them dare to believe.",https://m.media-amazon.com/images/M/MV5BODZiZTkzNzMtNzI0MS00Yjk4LWE2YTUtZWQ4NDRiMzFjMmRjXkEyXkFqcGdeQXVyMzc3OTU3MTQ@._V1_.jpg
tt3104930,Movie,Da Sweet Blood of Jesus,,,,"May 20, 2020",2015,,124 min,"Comedy, Horror, Thriller","In this stylized Spike Lee thriller, a man cursed by a mysterious ancient African artifact is overwhelmed by a newfound thirst for blood, which leads him into a dangerous romance that calls into question the very nature of love, addiction, sex and status.",https://m.media-amazon.com/images/M/MV5BNjcxOWU3NGMtODliYS00MDE3LTgxMmQtYjlhZDQ1NzE1ZTdiXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt7390564,Movie,Saving Atlantis,,,"United States, Australia, Colombia, French Polynesia, Saudi Arabia","May 20, 2020",2018,,75 min,Documentaries,"Saving Atlantis focuses on the loss of coral reef ecosystems around the world, and the impact of that decline on the communities that depend on them, on a global journey that celebrates the majesty and mystery of coral habitats",https://m.media-amazon.com/images/M/MV5BNGNjZTJmMGQtYjRhOC00ZDQ3LTk3YTktYjViNjQ1ZmJhNDVjXkEyXkFqcGdeQXVyNTU4NDIwOTQ@._V1_.jpg
tt6544220,Movie,The Mandela Effect,,,United States,"May 20, 2020",2019,80 min,,"Horror, Science Fiction, Thriller","A man becomes obsessed with facts and events that have been collectively misremembered by thousands of people. Believing the phenomena to be the symptom of something larger, his obsession eventually leads him to question reality itself.",https://m.media-amazon.com/images/M/MV5BMWE4OTEzOTItMDQ2Yi00ZjExLTk4OWYtMDkxNTgwMGExYWQwXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg
tt2291540,Movie,My Friend Dahmer,,,United States,"May 15, 2020",2017,R,109 min,"Drama, Horror","Disney’s Ross Lynch stars as the awkward, adolescent Jeffrey Dahmer – before he became one of America’s most infamous serial killers. Based on the acclaimed graphic novel, this is the haunting, sad, funny, true story of Dahmer in high school.",https://m.media-amazon.com/images/M/MV5BN2UxZDJlYjAtNGQ0OC00MWE4LTkzMjktMDAyNTg2ZTVkZjQ1XkEyXkFqcGdeQXVyMTc2MDc0Nw@@._V1_.jpg
tt23012064,Movie,Saving Flora,,,,"May 15, 2020",2018,TV-PG,96 min,"Action, Adventure, Drama","After learning that an aging circus elephant is scheduled to be euthanized, the circus owner's daughter decides to kidnap her and relocate her to an elephant preserve.",https://m.media-amazon.com/images/M/MV5BNWY4ZGIzYWYtNDVhOS00MGE0LTllMWQtYmRmYzhjODM2ZmU4XkEyXkFqcGdeQXVyNjIwMDc1NjU@._V1_.jpg
tt5096846,Movie,The Boy Downstairs,,,,"May 15, 2020",2018,TV-14,91 min,"Comedy, Romance","An aspiring writer returns to New York after a few years abroad, only to discover that her ex-boyfriend is living in the same building.",https://m.media-amazon.com/images/M/MV5BMjEzOTA2MjQyMV5BMl5BanBnXkFtZTgwMTE3OTUwMjI@._V1_.jpg
tt6067388,Movie,The Cat Rescuers,,,United States,"May 15, 2020",2018,87 min,,Documentaries,"A dedicated group of people in Brooklyn devote their days and nights to rescuing abandoned or otherwise homeless kittens and cats. Of course, the animals are adorable, but the people are equally inspiring.",https://m.media-amazon.com/images/M/MV5BZjQ3NzAzMzMtMDcyNS00MTY5LTkxMjQtODc0YWE2OWM3ZmQxXkEyXkFqcGdeQXVyNjc3NDgwNzU@._V1_.jpg
tt11714178,Movie,APPARE-RANMAN!,,,Japan,"May 10, 2020",2020,1 Season,,"Action, Adventure, Anime","The socially awkward genius engineer, Appare Sorano, and the wise but cowardly samurai, Kosame Isshiki, enter a trans-American race to win the prize money and get back home. But various dangers await on this race from Los Angeles to New York.",https://m.media-amazon.com/images/M/MV5BNGM4MTdhYTctMDVhMi00YWEyLTk2OWItNWYzN2FlNTM5MTcyXkEyXkFqcGdeQXVyMzI2Mjc1NjQ@._V1_.jpg
tt3592718,Movie,Delivered,,,,"May 8, 2020",2020,TV-MA,80 min,"Horror, Thriller",A pregnant woman’s life is upended when she realizes someone close to her has darker plans for her and the baby.,https://m.media-amazon.com/images/M/MV5BMTVjMDIzNTctYjVlOS00N2MyLTg4ZDgtMGU4NmQ3ZjM4ZmY5XkEyXkFqcGdeQXVyNDMyOTIzOTc@._V1_.jpg
tt11394188,Movie,Spaceship Earth,,,United States,"May 8, 2020",2020,115 min,,Documentaries,In 1991 a group of countercultural visionaries built an enormous replica of earth’s ecosystem called Biosphere 2. Their epic adventure is a cautionary tale but also a testament to the power of small groups reimagining the world.,https://m.media-amazon.com/images/M/MV5BOTU4NWM4ZjEtNmE1Zi00NTU0LThmNGQtYmJmOTdhODkxNTEwXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt1298644,Movie,The Hustle,,,United States,"May 7, 2020",2019,PG-13,94 min,Comedy,Rebel Wilson and Anne Hathaway have winning chemistry as a pair of con artists plying their trade in a stunning seaside town in the south of France as they compete to swindle a naive tech prodigy (Alex Sharp) out of his considerable fortune.,https://m.media-amazon.com/images/M/MV5BMTc3MDcyNzE5N15BMl5BanBnXkFtZTgwNzE2MDE0NzM@._V1_.jpg
tt10826186,Movie,Fine Lines,,,"United Arab Emirates, Hong Kong","May 6, 2020",2019,PG,98 min,Documentaries,"There is something far deeper that drives the world’s most elite group of mountain adventurers to take life threatening risks. At times brutally honest, other times pensive, these athletes’ stories reveal the triumph of the human spirit.",https://m.media-amazon.com/images/M/MV5BNmU2YTEwNjMtM2E4NS00ZTY1LWJmZWQtMjQwNTA1YWI1OWFjXkEyXkFqcGdeQXVyMTA2ODA1NTI2._V1_.jpg
tt8291806,Movie,Pain and Glory,,,,"May 6, 2020",2019,R,113 min,"Drama, International",A film director reflects on the choices he's made in life as past and present come crashing down around him.,https://m.media-amazon.com/images/M/MV5BNWU4MTM2YTgtYTRlZC00ZmRhLTlkYTMtZDkyYzNjZDU1NmI0XkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_.jpg
tt11688122,Movie,Shironeko Project ZERO CHRONICLE,,,Japan,"May 6, 2020",2020,1 Season,,Anime,"Based on the mobile game, a young hero joins a party of travelers along with a talking cat on a journey to mysterious islands. But after one of the adventurers becomes corrupted by darkness, the party race to find the Seven Great Runes before it’s too late!",https://m.media-amazon.com/images/M/MV5BNmZmOTI2ZDQtYTUwYS00ZjBhLWEwZTYtMzM5MWU0ZDVjZmI4XkEyXkFqcGdeQXVyMjQ0OTA1Nzc@._V1_.jpg
tt2006295,Movie,The 33,,,"Chile, Colombia, Spain, United States","May 5, 2020",2015,PG-13,127 min,Drama,The 2010 Chilean mine disaster and the 69-day effort to rescue the 33 miners who were trapped underground is chronicled.,https://m.media-amazon.com/images/M/MV5BMTkyNDY3NDc5NF5BMl5BanBnXkFtZTgwMzI1NDM1NjE@._V1_.jpg
tt7347846,Movie,The Lodge,,,"United Kingdom, United States, Canada","May 5, 2020",2019,R,108 min,"Horror, Thriller","When the father is forced to abruptly depart for work, he leaves his children, Aidan and Mia in the care of his new girlfriend, Grace . Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace’s dark past.",https://m.media-amazon.com/images/M/MV5BNDQ2YWVmZjEtMTE1ZS00MDk1LTg5ODUtMDVlODk0OTM2ODMwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt7187768,Movie,After Class,,,,"May 4, 2020",2019,TV-MA,94 min,"Comedy, Drama",A creative writing instructor deals with his family and sick grandmother while attempting to defend his name after a student is made to feel uncomfortable in his classroom.,https://m.media-amazon.com/images/M/MV5BYzI3ZTFjZTUtMDhlYy00Yjg3LWE1YjAtYTE3M2I5MjQ3Mzg2XkEyXkFqcGdeQXVyNjcwMzEyODk@._V1_.jpg
tt11754514,Movie,Arte,,,Japan,"May 4, 2020",2020,1 Season,,"Anime, Drama, History","Born into an aristocratic family in Florence, Italy, during the 16th century Renaissance era, Arte has dreams of becoming an artist. She casts aside her lifestyle and becomes an apprentice in a painting studio owned by the stern but fair Leo.",https://m.media-amazon.com/images/M/MV5BYTk2MGY5MDgtZWNmNy00MWEyLWI0NDEtOTlkMmZiMGQxMDYyXkEyXkFqcGdeQXVyMzI2Mjc1NjQ@._V1_.jpg
tt19238204,Movie,Unlocking Victory,,,,"May 3, 2020",2019,,,Sports,Dominick Cruz and Gilbert Melendez take you inside the octagon to explore fighter techniques and strategies.,
tt0319960,Movie,Boomtown,,,United States,"May 1, 2020",2017,91 min,,Drama,"Struggling to make ends meet, John ""JT"" Turner leaves his young family behind to pursue a grueling, yet highly coveted, job in a booming oil town.",https://m.media-amazon.com/images/M/MV5BNzE2OTI5MTEtZTdhMC00ZGVkLTlhMGYtYzEyOWVlYzM5Yzc3XkEyXkFqcGdeQXVyMTA2MjI3NjQx._V1_.jpg
tt0085333,Movie,Christine,,,"United Kingdom, United States","May 1, 2020",2016,R,119 min,Drama,"CHRISTINE is the story of an aspiring newswoman caught in the midst of a personal and professional life crisis. Between unrequited love, frustration at work, a tumultuous home, and self-doubt; she begins to spiral down a dark path.",https://m.media-amazon.com/images/M/MV5BOTczZTQ2OWYtYjNhMi00ZmZkLTliNmQtYmJmYWY5N2JlMjQ3XkEyXkFqcGdeQXVyMjg2NzkwNTY@._V1_.jpg
tt11405390,Movie,Darwin's Game,,,Japan,"May 1, 2020",2020,1 Season,,"Action, Adventure, Anime","An unpredictable superpowered battle. Kaname Sudo, an ordinary high school student, receives an invitation to try a mysterious app called ""Darwin's Game."" Kaname, upon launching the app, is drawn into a game where players fight one another using superpowers called Sigils. Without knowing the reason for all this, can Kaname survive furious battles against the powerful players who attack him?",https://m.media-amazon.com/images/M/MV5BNzdhOGUwNjEtNTQyMi00MjkxLThkNDMtYjZiZmVkYWI2NDllXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_.jpg
tt14426644,Movie,Dismissed,,,United States,"May 1, 2020",2017,87 min,,"Horror, Thriller",A discouraged high school teacher is thrilled by an honor student’s arrival until he realizes how far the vengeful scholar will go for a perfect GPA.,https://m.media-amazon.com/images/M/MV5BODQzMDIyNjctNWE1My00YTEzLTk2MTMtY2I5NGIyOGJkZjlmXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_.jpg
tt5612742,Movie,F the Prom,,,United States,"May 1, 2020",2017,92 min,,Comedy,"Former best friends Maddy and Cole exist on opposite ends of the high school social spectrum. When Maddy’s reign as most popular girl abruptly ends, the duo reconnects as they conspire to ruin the ultimate popularity contest: senior prom.",https://m.media-amazon.com/images/M/MV5BZWEwMDUzNzctMmZkZC00NzY3LWJhZWYtNDA4NTQ3ZmUxNDBlXkEyXkFqcGdeQXVyNjYzNDE4ODA@._V1_.jpg
tt16863728,Movie,Ghost Team (Unrated),,,,"May 1, 2020",2016,PG-13,85 min,"Action, Adventure, Comedy","Determined to catch some ghosts on film, a paranormal-obsessed man mounts his own investigation into the beyond with his depressed best friend, misfit nephew, a cable access medium and an overeager security guard by his side.",
tt3319844,Movie,Harry Benson: Shoot First,,,United States,"May 1, 2020",2016,90 min,,Documentaries,Harry Benson: Shoot First charts the illustrious career of the renowned photographer who initially rose to fame alongside The Beatles.,https://m.media-amazon.com/images/M/MV5BMzYxNTU4NTkzN15BMl5BanBnXkFtZTgwNTU0NzEzMDI@._V1_.jpg
tt2352722,Movie,I Am Alone,,,United States,"May 1, 2020",2015,89 min,,"Action, Adventure, Horror","An unknown virus begins to spread infecting the local population almost instantly, but footage found by the CDC of one man's survival may just help them find a cure.",https://m.media-amazon.com/images/M/MV5BMzQwOTAzNTQyNl5BMl5BanBnXkFtZTgwMjg5Mzc4MDE@._V1_.jpg
tt5033018,Movie,In the Radiant City,,,,"May 1, 2020",2017,,95 min,Drama,"A man returns to rural Kentucky where his family, fragmented and haunted, carry the stigma of a murder his brother committed twenty years ago.",https://m.media-amazon.com/images/M/MV5BMTgzMzYxNTQyOF5BMl5BanBnXkFtZTgwNzIyOTI4MjI@._V1_.jpg
tt5864680,Movie,Missing 411,,,,"May 1, 2020",2017,,98 min,Documentaries,Based on the books series written by David Paulides Missing 411 chronicles the unsolved yet eerily similar disappearances of five children in the wilds of North America across multiple decades.,https://m.media-amazon.com/images/M/MV5BMjI4MGE3YjAtMWRmNC00OTYwLWIxYjYtMWMzZDQ3MThiMjg0XkEyXkFqcGdeQXVyNjE1MzAzNzQ@._V1_.jpg
tt3203620,Movie,The Dinner,,,United States,"May 1, 2020",2017,R,120 min,"Drama, Horror, Thriller","Two estranged brothers and their wives meet at a restaurant to discuss a grotesque crime committed by their sons. With their involvement still a secret, they must decide how far they’ll go to protect the ones they love.",https://m.media-amazon.com/images/M/MV5BMjM0ODg1NTMzMV5BMl5BanBnXkFtZTgwMjczMzA2MTI@._V1_.jpg
tt9541486,Movie,Toxic Beauty,,,,"April 27, 2020",2019,TV-PG,91 min,Documentaries,Toxic Beauty is a documentary feature that follows the class action lawsuit against Johnson & Johnson and the plaintiffs: women fighting for justice in a race against time.,https://m.media-amazon.com/images/M/MV5BYjRkNGY0ZmUtN2VlYy00ODg0LWE0NTgtMTc0YWQwZjM2MmE5XkEyXkFqcGdeQXVyOTMxMDc2MTc@._V1_.jpg
tt8574836,Movie,Cunningham,,,"Germany, France, United States","April 23, 2020",2019,PG,93 min,"Documentaries, Music","Traces legendary American choreographer Merce Cunningham’s artistic evolution from his early years in postwar New York to his emergence as one of the world’s most visionary choreographers. A breathtaking explosion of dance, music.",https://m.media-amazon.com/images/M/MV5BZDY5MWI0NmItNDJmMS00ODBjLTlhN2UtY2U5ZWI0ZGJlZDA5XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
